Ticker,Date,SimFinId,Market-Cap,Price to Earnings Ratio (quarterly),Price to Earnings Ratio (ttm),Price to Sales Ratio (quarterly),Price to Sales Ratio (ttm),Price to Book Value,Price to Free Cash Flow (quarterly),Price to Free Cash Flow (ttm),Enterprise Value,EV/EBITDA,EV/Sales,EV/FCF,Book to Market Value,Operating Income/EV
CVLT,2021-04-20,1067483,3190668150.0,1907.7779899999998,-111.71122,16.97792,4.53334,7.629589999999999,2022.6315399999999,-1361.72123,2802254150.0,65.07486999999999,4.02114,-1207.86817,0.12978,0.00865
CVNA,2021-04-20,717670,45240891460.0,-303.4936,-99.71929,10.52487,3.05482,21.29245,-5.01379,-3.8517099999999997,47076303460.0,-182.03942,8.4267,-10.6249,0.01772,-0.0070599999999999994
CVS,2021-04-20,256275,99544952433.0,102.27956,13.84123,1.4308,0.3698,1.42561,,,153649952433.0,,0.57181,,0.7002,0.09054
CVSI,2021-04-20,150939,42642314.0,-4.31078,-1.79345,7.706169999999999,1.6359700000000001,3.5645,-4.22042,-1.9998599999999997,42245314.0,-1.945,1.72931,-2.11396,0.26293,-0.53478
CVX,2021-04-20,248396,195199757496.0,-291.17229,-34.184940000000005,7.582610000000001,1.9911599999999998,1.42766,-150.21688999999998,400.60697999999996,234925757496.0,16.656679999999998,2.46864,496.67179000000004,0.67995,-0.023
CW,2021-04-20,1057791,5033349231.0,94.09626999999999,25.48109,7.60055,2.14595,2.8707599999999998,17.04319,14.057379999999998,5908815231.0,12.58563,2.47093,16.18618,0.35515,0.05984
CWEN,2021-04-20,904225,5726623127.0,-130.594,130.594,11.66018,2.7229799999999997,1.20252,75.92674,4.49085,13317623127.0,16.66786,11.107280000000001,18.3186,0.4741,0.027860000000000003
CWH,2021-04-20,744377,3644953933.0,121.79366,13.268770000000002,1.54447,0.29805,-175.86039,-7.70562,2.1230900000000004,5151047933.0,9.64516,0.9457399999999999,6.73672,-0.00253,0.09358999999999999
CWRL,2020-07-24,662568,0.0,0.0,0.0,0.0,0.0,0.0,,,334884.0,,1.4580600000000001,,,-0.41757
CWS,2018-01-05,543877,23710014.0,-4.38905,-1.0282,7.09523,0.94721,0.23041999999999999,-4.440519999999999,-1.5624200000000001,20964782.0,-11.68547,1.31261,-2.1651700000000003,2.76914,-0.29328000000000004
CWT,2021-04-20,939565,3043033906.0,,,,,,,,,,,,,
CXBS,2021-04-20,998468,,,,,,,,,,,,,,
CXO,2021-01-15,378119,12877584384.0,-210.05227999999997,-1.25528,15.363539999999999,3.69938,1.65135,66.38958000000001,-3.76988,16331584384.0,-23.29755,4.69838,-4.78792,0.60469,-0.14187
CXP,2021-04-20,949490,,,,,,,,,,,,,,
CXW,2021-04-20,949493,995385947.0,-37.137190000000004,18.367539999999998,2.10229,0.52204,0.70376,6.09471,2.24621,2692188947.0,7.195460000000001,1.41286,6.07926,1.4199899999999999,0.08294
CY,2020-04-16,526074,8900205297.0,425.33042,216.41626000000002,15.779779999999999,3.9673599999999998,4.16582,45.02733,24.83375,9211166297.0,22.58087,4.1768,26.14476,0.23598000000000002,0.013380000000000001
CYAN,2021-04-20,65022,19266751.0,23.296879999999998,15.38176,2.75827,0.60519,1.11259,-35.678740000000005,19.598329999999997,23896751.0,11.09928,0.75762,24.53465,0.8905,0.0141
CYCA,2021-04-20,660121,,,,,,,,,,,,,,
CYCC,2021-04-20,899362,45605433.0,-4.802969999999999,-1.87798,,,0.70135,-14.747060000000001,-1.9623400000000002,12199433.0,-1.14916,,-1.0262799999999999,0.72928,-0.87184
CYIG,2020-09-29,947023,1193567.0,0.27493,0.07708999999999999,0.06122999999999999,0.01574,0.01064,0.19617,0.04373,-31602564.0,-1.3942,-0.41693,-1.1586299999999998,93.93696,-0.6743399999999999
CYNK,2021-03-30,665931,,,,,,,,,,,,,,
CYRP,2021-04-20,986073,,,,,,,,,,,,,,
CZR,2021-04-20,821879,61478135173.0,324.32889,-77.3492,33.53291,7.218039999999999,26.18126,,,78640135173.0,,9.30102,,0.03792,0.01075
D,2021-04-20,189087,64540472495.0,95.45071,-166.01349,26.20668,4.69739,2.51583,-25.173,1957.98265,101501472495.0,14.636120000000002,7.16211,2985.33743,0.40998999999999997,0.04038
DAL,2021-04-20,231789,28432948652.0,-24.01886,-2.1691,6.8121,2.23339,58.628809999999994,,,50762948652.0,,4.01193,,0.01695,-0.20515
DAN,2021-04-20,980331,3723820909.0,62.1192,-119.98161,1.7681,0.52342,1.8467900000000002,34.510670000000005,12.3981,5853820909.0,10.60475,0.8237899999999999,19.51274,0.54084,0.031939999999999996
DATA,2019-08-19,711049,14827528475.0,-413.87792,-100.65547,45.63779,11.68088,13.38739,-171.35598000000002,-73.88305,13782951475.0,-131.09266000000002,11.192730000000001,-70.79544,0.07246,-0.01099
DBD,2021-04-20,770497,1056190049.0,-20.55525,-3.89586,0.95165,0.26866,-1.29031,4.07602,8.70022,3055490049.0,21.74726,0.783,25.35676,-0.76927,0.01407
DBX,2021-04-20,808182,10666520031.0,-30.61409,-41.57548,21.0005,5.56758,31.9227,127.39293,50.717729999999996,9644820031.0,34.38439,5.03935,45.90585,0.03129,0.01257
DCI,2021-04-20,50564,7648131829.0,136.60185,31.30105,11.3047,3.00088,7.1581,82.19511999999999,16.447110000000002,7958331829.0,18.8765,3.10533,17.01953,0.14048,0.04149
DCPH,2021-04-20,785694,2645030784.0,-41.88037,-9.6077,134.8442,60.834630000000004,4.7093300000000005,,,2093100784.0,-7.78437,49.73272,,0.20555,-0.12955999999999998
DCT,2021-04-20,1077536,3998032190.0,99999.99999,,46505.934239999995,,,,,,,,,,
DD,2021-04-20,546332,40426627622.0,248.63969,-18.72522,10.5099,2.70913,1.41434,220.79204,11.74206,60259627622.0,12.6729,2.95434,12.80485,0.96644,0.02756
DDD,2021-04-20,545133,2401886649.0,-118.75026000000001,-15.208860000000001,13.430929999999998,4.0829,5.28217,83.71791999999999,-59.191759999999995,2348145649.0,-90.07771,4.21389,-61.090759999999996,0.17933,-0.03009
DDE,2019-03-28,157094,87867674.0,204.43303,2855.248,1.8368799999999998,0.47606000000000004,0.74912,30.65764,12.56527,77003674.0,7.530189999999999,0.42796000000000006,11.29583,1.30132,0.025910000000000002
DDOG,2021-04-20,963381,25733049429.0,-1.55866,-767.51213,0.14188,31.21985,19.67776,130.50777,-1357.45517,24791454429.0,14783.216709999999,41.08177,-1786.25653,0.03721,-0.00056
DDR,2021-04-20,998403,,,,,,,,,,,,,,
DDS,2021-04-20,949971,2060342880.0,30.74131,-29.677090000000003,1.2765799999999998,0.47967,1.47569,4.80919,20.2777,2065852880.0,15.485920000000002,0.466,19.69955,0.6994,-0.04013
DE,2021-04-20,373449,116057030019.0,94.83631,33.56843,12.73921,3.13551,8.24078,89.84493,9.12074,154396030019.0,18.96291,4.1705,12.13138,0.12137,0.03902
DEA,2021-04-20,949499,,,,,,,,,,,,,,
DECK,2021-04-20,1054410,9235508272.0,36.06997,25.16977,8.55217,3.89604,6.047,13.856179999999998,13.04365,8109383272.0,16.0161,3.4371099999999997,11.50718,0.1646,0.05749
DEI,2021-04-20,1057794,5755224054.0,325.12131,114.08865,26.70979,6.4524,1.43955,,,11886734054.0,21.7503,13.333060000000001,,0.69433,0.013569999999999999
DELL,2021-04-20,59180,77395486737.0,61.36769,23.184279999999998,2.88366,0.7996800000000001,9.38927,12.42954,7.5296199999999995,116252486737.0,11.03593,1.23379,11.61712,0.10369,0.04425
DENN,2021-04-20,986862,1100725540.0,490.78764,-203.97457,14.453129999999998,3.61579,-7.999739999999999,12.21107,12.34425,1304561540.0,11.13221,4.520230000000001,15.432020000000001,-0.11850999999999999,0.07744
DEST,2021-04-20,175862,284522.0,-0.07848,-0.019969999999999998,0.0032700000000000003,0.0007700000000000001,0.012969999999999999,0.04803,-0.05586,24326522.0,1.92487,0.06697,-4.88877,75.30514000000001,-0.07802
DF,2021-04-20,824643,4597001.0,-0.0156,-0.009179999999999999,0.0025,0.00063,-0.02696,0.08121,-0.02795,380523001.0,-6.68487,0.05192000000000001,-2.31792,-37.03284,-0.55225
DFCO,2021-04-20,1077526,27530465.0,-22.82346,-6.41004,25.94548,9.033619999999999,-1.54169,,,32599248.0,-10.11464,11.074689999999999,,-0.62651,-0.10124
DFS,2021-04-20,378127,29687758690.0,37.314640000000004,26.918120000000002,10.55751,2.68016,2.7303900000000003,19.2227,14.419020000000002,37364758690.0,19.460810000000002,3.36984,18.12943,0.36662,0.03841
DFT,2017-09-28,446473,5165694153.0,148.37183000000002,33.88196,36.515640000000005,9.08458,3.7578099999999997,,,7379839153.0,,13.26813,,0.2603,0.030760000000000003
DG,2021-04-20,80798,52228993569.0,82.69537,20.40385,6.31668,1.6052799999999998,8.132610000000001,98.59408,12.35383,54983391569.0,13.31639,1.62929,12.53857,0.12754000000000001,0.06465
DGX,2021-04-20,341807,17265042431.0,29.71712,12.114310000000001,5.73158,1.8369799999999998,2.51568,25.7193,7.3487,20395042431.0,8.74573,2.16118,8.64563,0.39913000000000004,0.09664
DHI,2021-04-20,378124,33435098384.0,42.30777,12.28642,5.64588,1.5116,,36.46777,10.16784,,,,,,
DHR,2021-04-20,89750,172246585286.0,143.48879,48.65939,25.457520000000002,7.664439999999999,4.2938,87.73921,24.47263,187426585286.0,31.206559999999996,8.410810000000001,26.855790000000002,0.23093000000000002,0.02257
DHX,2021-04-20,653310,164034106.0,74.913,-5.05057,4.5000599999999995,1.1075,1.18831,-208.14963999999998,-31.661009999999997,175977106.0,8.285169999999999,1.28565,-36.75378,0.7777,0.0524
DIN,2021-04-20,545516,1481581686.0,-241.36317000000003,-13.83562,7.38265,2.0958900000000003,-4.07339,11.78378,9.54182,3098348686.0,22.80696,4.4951300000000005,20.46465,-0.23936999999999997,0.030019999999999998
DIS,2021-04-20,261356,331812088098.0,19483.26353,-66.77516999999999,20.38375,5.442740000000001,3.37356,-684.3295,75.62968000000001,387006088098.0,59.02182,6.367430000000001,88.47876,0.29552,0.00313
DISCA,2021-04-20,120376,17285743897.0,3.40303,0.75654,0.31955,0.08642000000000001,0.07447000000000001,-0.41485,0.95965,32517743897.0,7.952489999999999,3.0473,33.8374,0.71637,0.08395
DISH,2021-04-20,741324,19410416834.0,26.488940000000003,10.98243,4.2583,1.24946,1.3699,21.99737,5.48276,31730537834.0,8.68477,2.048,8.98683,0.7280300000000001,0.09262000000000001
DIT,2021-04-20,1079780,66533697.0,27.392429999999997,6.753710000000001,0.17578,0.04161,0.98619,-15.659289999999999,3.13059,113914843.0,6.538209999999999,0.07091,5.33482,1.0187899999999999,0.12525999999999998
DJCO,2021-04-20,1076497,,,,,,,,,,,,,,
DK,2021-04-20,823947,1482273670.0,-5.05258,-2.43189,0.7870699999999999,0.2025,1.31419,127.70821000000001,-1.5696299999999999,3386473670.0,-10.12701,0.46379,-3.5949800000000005,0.7590399999999999,-0.17777
DKNG,2021-04-20,1085359,44050675993.0,-0.050730000000000004,-13.731910000000001,0.04145,18.865479999999998,4.29898,-0.0593,-21.727610000000002,42233417993.0,-55.1461,68.72452,-79.1509,0.061220000000000004,-0.019969999999999998
DKS,2021-04-20,179423,7397849844.0,31.974529999999998,13.16663,2.24684,0.72846,2.9841900000000003,8.8999,4.0309800000000005,6158275844.0,5.76893,0.64256,3.5556,0.31625,0.1204
DLB,2021-04-20,357388,10121667244.0,74.20465,31.54937,25.732210000000002,7.958989999999999,3.8995699999999998,83.52402,34.40309,8965437244.0,21.15198,7.116619999999999,30.76192,0.25403000000000003,0.036930000000000004
DLPH,2020-10-02,928642,1469672422.0,-13.861670000000002,-7.7769699999999995,2.3397099999999997,0.40138,5.5676,38.66675,6.17583,3023672422.0,10.79883,0.8256899999999999,12.70451,0.17962999999999998,0.02447
DLR,2021-04-20,286372,42432413098.0,888.6827900000001,144.71581,36.94618,9.7627,2.06128,,,55867374098.0,,14.311720000000001,,0.43571000000000004,0.012
DLTH,2021-04-20,50213,500594729.0,22.63978,36.34963,1.9309599999999998,0.77259,2.5825400000000003,4.825,8.85315,527112729.0,9.9955,0.8251799999999999,9.45578,0.38174,0.045939999999999995
DLTR,2021-04-20,378128,27156190415.0,54.282740000000004,20.4954,4.032769999999999,1.07815,3.7751099999999997,24.22631,10.44581,28965690415.0,11.251,1.1355,11.001439999999999,0.26827,0.06518
DLX,2021-04-20,639822,1779523653.0,72.1495,201.56205,3.91519,0.99139,3.28261,699.4588,9.13857,2496542653.0,7.584960000000001,1.39411,12.85083,0.30391999999999997,0.08746
DM,2021-04-20,761353,1424335961.0,,,,,,,,,,,,,
DMLP,2021-04-20,1016069,492799589.0,87.70294,17.67959,39.28281,9.06317,5.48829,,,477945589.0,,8.783339999999999,,0.18234,0.05836
DMRC,2021-04-20,110139,575647946.0,-27.0358,-10.027239999999999,93.76598,18.382579999999997,5.26006,-64.91490999999999,-13.870920000000002,502984946.0,-16.07905,20.96644,-15.820620000000002,0.14564000000000002,-0.06523999999999999
DNB,2021-04-20,125293,10070349099.0,1416.715,-48.99661,20.65612,4.95012,2.40484,224.36663,,13055449099.0,,7.51133,,0.35527,0.007490000000000001
DNKN,2020-12-15,101599,8775770252.0,118.7228,39.9344,24.28947,6.72438,-16.49093,43.832390000000004,17.84967,11185609252.0,25.22008,8.55182,22.70056,-0.060770000000000005,0.03551
DNOW,2021-04-20,558120,1019251425.0,-22.96432,-2.36635,3.1674900000000004,0.62411,1.44554,45.92864,11.35315,657251425.0,-9.257060000000001,0.40596,7.38485,0.6858,-0.15063
DNR,2020-07-30,919129,121555626.0,1.60266,0.35635,0.48977,0.09312999999999999,0.07576000000000001,3.89666,0.24497,2398834626.0,4.56289,1.97984,5.20777,12.2532,0.1052
DOC,2021-04-20,998407,4047506665.0,221.85855,59.87303000000001,35.22424,8.87835,1.41594,,,5585835665.0,20.272029999999997,12.76748,,0.67777,0.02255
DOCU,2021-04-20,810159,42369203291.0,-572.0507299999999,-167.55794,96.13258,28.0523,125.13566999999999,2240.31028,-410.85481,42292307291.0,-411.54388,29.10595,-426.28647,0.007690000000000001,-0.00411
DOMO,2021-04-20,770174,1841457006.0,-91.12181,-20.46234,31.4437,8.23965,-20.750420000000002,-168.00021999999998,-26.176479999999998,1850272006.0,-27.082440000000002,8.80327,-27.96705,-0.04532,-0.0395
DORM,2021-04-20,742104,3468042557.0,96.58258000000001,32.55486,11.52741,3.18384,4.07604,125.61921000000001,17.74346,3312466557.0,19.99316,3.03132,16.89344,0.24611999999999998,0.040260000000000004
DOV,2021-04-20,336327,20809029920.0,114.5112,30.531940000000002,11.7127,3.12206,6.16317,41.3564,15.2538,23404783920.0,19.310270000000003,3.5017400000000003,17.10886,0.16271,0.03986
DOW,2021-04-20,378129,46479781709.0,37.50822,37.76852,4.3303,1.20042,3.5575900000000003,27.76057,7.538930000000001,59052781709.0,10.87528,1.53217,9.62242,0.2798,0.04328
DPHC,2021-04-20,998523,1624530259.0,,,,,,,,,,,,,
DPLO,2020-02-07,349954,303895852.0,-1.7037200000000001,-0.46087,0.23212,0.057460000000000004,2.28294,7.43987,2.24539,738799852.0,10.02537,0.14190999999999998,5.54559,0.43117,-0.012709999999999999
DPZ,2021-04-20,338660,15445734767.0,102.13247,31.452109999999998,11.435939999999999,3.75291,-4.68194,54.25005,18.994970000000002,19395786767.0,24.53051,4.71068,23.842570000000002,-0.21368,0.03741
DRE,2021-04-20,446513,17114738317.0,100.9346,56.49904,63.988040000000005,17.06096,3.23719,-1121.4541800000002,-121.92513000000001,20564956317.0,29.01843,20.7058,-147.97275,0.30584,0.02001
DRH,2021-04-20,949497,,,,,,,,,,,,,,
DRI,2021-04-20,108420,18702651822.0,144.93916000000002,-83.99029,10.7638,2.9757,7.148389999999999,71.41528000000001,90.82719,18638451822.0,38.62892,3.01252,91.95092,0.13771,0.00678
DRQ,2021-04-20,113753,1017160216.0,-89.9847,-32.901540000000004,11.60887,2.77367,0.97195,-45.50792,-11.58427,671205216.0,20.5847,1.83905,-7.680839999999999,1.02396,0.00032
DRTT,2021-04-20,963028,255737719.0,-61.2103,-22.63557,6.06126,1.49111,2.1945799999999998,-26.359170000000002,-12.407169999999999,209891719.0,-21.94143,1.22381,-10.18299,0.45566999999999996,-0.10135
DS,2021-04-20,816790,267483377.0,23.04015,-3.1771700000000003,3.26797,0.89449,19.60497,4.79137,5.45325,232448377.0,-22.78012,1.05665,6.44187,0.03752,-0.16071
DSW,2021-04-20,596024,1193185751.0,-8.90287,-2.43457,1.95785,0.5324300000000001,4.89605,-8.007760000000001,-2.65374,1468423751.0,-4.147959999999999,0.6571,-3.2751200000000003,0.20367000000000002,-0.30103
DTE,2021-04-20,378131,27451918237.0,100.45691,19.987070000000003,8.40196,2.2454099999999997,2.17192,25.023229999999998,6.7495199999999995,46609918237.0,13.455520000000002,3.8277,11.50578,0.45858000000000004,0.04336
DTIL,2021-04-20,1078151,484952460.0,-19.07093,-4.062069999999999,50.5619,18.23307,9.967139999999999,,,395154460.0,-3.91045,16.271539999999998,,0.09161,-0.27794
DTRM,2019-06-14,80268,2744179.0,-0.9076200000000001,-0.20357999999999998,0.45808999999999994,0.11198,-0.53264,-1.07164,-0.40243,4651179.0,-0.57757,0.18991,-0.6824899999999999,-1.8763400000000001,-2.6503
DUK,2021-04-20,191249,77950173648.0,-979.85766,58.849740000000004,13.06025,3.13135,1.51958,2694.60857,270.79409,141647173648.0,12.86182,5.93461,513.2144,0.63097,0.03902
DVA,2021-04-20,349826,12274680000.0,71.86748,17.37396,4.29853,1.1636799999999998,4.64006,32.79973,7.267,21528639000.0,9.302010000000001,1.86385,11.63946,0.236,0.07822
DVAX,2021-04-20,138695,1012509543.0,-63.79192,-11.97145,50.475559999999994,19.34935,15.34649,,,1027284543.0,-14.4792,22.06794,,0.05797000000000001,-0.07322000000000001
DVN,2021-04-20,122079,14114907000.0,-77.50676,-2.94988,6.17632,1.63747,2.61865,143.73982,-13.58366,16309907000.0,13.74044,3.37819,-28.0239,0.21389,-0.0069299999999999995
DX,2021-04-20,949498,,,,,,,,,,,,,,
DXC,2021-04-20,740485,7902597543.0,7.18952,-2.7690599999999996,1.84097,0.43399,1.31455,5.39952,3.6964099999999998,10562597543.0,4.56071,0.58167,4.9543099999999995,0.75861,0.026410000000000003
DXCM,2021-04-20,352596,37404338244.0,105.32978999999999,74.37825,65.764,19.05491,20.10025,-186.78553,-301.42121000000003,36363838244.0,99.19214000000001,18.873639999999998,-298.55368,0.04883,0.00824
DXLG,2021-04-20,178401,91539619.0,-14.82194,-1.15296,0.75156,0.2333,-18.251079999999998,11.15932,-22.43958,266828619.0,-11.027339999999999,0.83659,-80.46701,-0.044539999999999996,-0.17117000000000002
DXPE,2021-04-20,674720,545999824.0,-259.79224,-17.43019,2.1592700000000002,0.49964,1.4438600000000001,63.81788,5.501180000000001,765774824.0,13.749189999999999,0.76176,8.38727,0.63712,0.04311
DY,2021-04-20,252287,2773801265.0,-678.75714,83.55027,3.79315,0.89675,3.5361,36.35069,7.338189999999999,3345315265.0,11.24835,1.04568,8.55689,0.29249,0.03632
DYN,2021-04-20,1154967,891759428.0,-27.39162,,,,,,,,,,,,
DYNT,2021-04-20,286288,16172469.0,-17.40022,-2.6665799999999997,1.3176299999999999,0.30651,0.74303,9.47505,5.6569,16330100.0,-6.66665,0.3556,6.56292,1.17135,-0.25295
EA,2021-04-20,372651,40515002163.0,193.59905,34.49816,24.41686,7.173430000000001,5.1077900000000005,39.16529,22.82454,34802002163.0,24.26918,6.137919999999999,19.52974,0.19654000000000002,0.03655
EAF,2021-04-20,910562,3078049524.0,24.67383,7.105389999999999,9.131680000000001,2.52082,-9.37018,22.364539999999998,4.7687,4352738524.0,6.68036,3.55511,6.725280000000001,-0.10701,0.13523
EAST,2021-04-20,646929,18374305.0,-6.76381,-1.60676,8.88387,1.1546299999999998,-14.298429999999998,-12.470360000000001,-3.55695,38513305.0,-6.14639,2.80689,-8.6469,-0.0603,-0.22205
EAT,2021-04-20,980378,3052190913.0,253.4535,656.95709,3.99821,0.96611,-6.36099,69.91821,17.32014,4122690914.0,17.242539999999998,1.40995,25.277070000000002,-0.1455,0.01931
EB,2021-04-20,909936,1916890523.0,-93.84846999999999,-8.197330000000001,71.22246,17.3772,5.8373,-51.466440000000006,-6.113980000000001,1617764523.0,-9.20911,15.261070000000002,-5.36944,0.16463,-0.12255999999999999
EBAY,2021-04-20,104109,42044743943.0,50.309490000000004,7.74147,17.5233,4.27134,12.31983,43.60156,11.34494,45981743943.0,12.594289999999999,4.47685,11.89081,0.0847,0.06616
EBF,2021-04-20,90209,526865464.0,62.7687,19.077939999999998,5.67847,1.40216,1.7710599999999999,34.501129999999996,8.4714,437507464.0,9.40047,1.16745,7.053389999999999,0.56313,0.0838
EBIX,2021-04-20,147655,881504055.0,35.209740000000004,9.18551,5.63201,1.5796700000000001,1.3770200000000001,46.59268,10.72977,1534306055.0,10.5119,2.79129,18.95961,0.71533,0.08624
EBS,2021-04-20,1063681,3497546000.0,88.04709,20.61964,9.02871,2.57591,2.74324,124.65448,12.11422,3961946000.0,10.80138,2.97265,13.98005,0.35781999999999997,0.06393
ECA,2021-04-20,897579,5664129345.0,38.707440000000005,4.18637,3.0825299999999998,0.70494,0.5359,6.95707,1.4177799999999998,12550129345.0,2.3905,1.66403,3.3467,1.75155,0.27474
ECL,2021-04-20,378133,63127104283.0,210.02965,-52.59404,25.183429999999998,5.37574,10.22028,94.19341,33.862840000000006,68588504283.0,28.72215,5.817419999999999,36.64503,0.09824,0.022969999999999997
ECYT,2018-12-21,760760,1969306426.0,-137.08593,-35.51347,20130.61884,11409.25192,4.2284,,,1625095935.0,-37.94996,12629.461309999999,,0.1763,-0.02685
ED,2021-04-20,378121,27170960505.0,621.88256,24.12932,9.0341,2.16939,1.3934600000000001,39.91187,8.73033,48630960505.0,10.63204,3.97117,15.98126,0.70167,0.05457000000000001
EE,2020-07-29,709578,2789873687.0,-78.97661,33.99389,17.5368,3.2836800000000004,2.3834299999999997,-47.21993,43.6685,4359385687.0,15.63098,5.1517599999999995,68.51148,0.41786999999999996,0.04025
EEFT,2021-04-20,484269,7425491307.0,105.22101,-2180.74681,10.45824,2.9856,5.12646,-250.0659,39.255590000000005,7496339307.0,26.749229999999997,3.01943,39.70035,0.19472,0.02044
EEI,2019-12-31,55609,66898515.0,-43.80898,-34.03804,3.01158,0.7502300000000001,2.0732,-21.99813,-75.42215,56532515.0,-32.15729,0.6354,-63.87855,0.48127,-0.04841
EEP,2018-12-20,569369,3405573457.0,,,,,,,,,,,,,
EFCT,2018-05-18,666435,,,,,,,,,,,,,,
EFH,2018-01-30,352819,50095841.0,,,,,,,,-2475904159.0,,-0.45288,,-508.54520999999994,-0.2076
EFOI,2021-04-20,807596,12889548.0,188.13846,-1.91356,3.26455,0.68012,2.68978,-36.72372,-6.189830000000001,13881548.0,-3.5178800000000003,0.82491,-7.5076,0.33011,-0.29752
EFR,2021-04-20,767720,1972139914.0,-440.59027000000003,-61.20352,5825.20006,1025.32506,10.79043,,,1953457914.0,-106.33378,1178.2014,,0.07989,-0.010790000000000001
EFX,2021-04-20,378137,23407669360.0,267.84851000000003,44.89963,20.93165,5.65787,7.27418,85.8766,27.071990000000003,26143369360.0,24.29907,6.3341,30.307640000000003,0.13715,0.02588
EGAN,2021-04-20,233349,297196503.0,184.52938,38.44661,15.408629999999999,3.89546,7.22606,-288.28229,39.05267,242993503.0,27.26282,3.2108,32.188829999999996,0.13727999999999999,0.035210000000000005
EGHT,2021-04-20,36662,3543825751.0,-87.40718000000001,-20.293870000000002,25.72304,6.80249,20.68761,-57.56309,-15.30047,3699321751.0,-29.097820000000002,7.26635,-16.3438,0.04724,-0.04116
EGLT,2019-03-01,286194,93610.0,-0.01077,-0.00673,0.0677,0.0168,-0.0054,-0.05043,-0.01206,80472610.0,-2.05146,2.71317,-1.94802,-985.9557300000001,-0.54743
EGP,2021-04-20,899359,6175000187.0,165.46554,56.30246999999999,66.38941,16.80639,4.80206,,,7486754187.0,30.526909999999997,20.62336,,0.20575,0.01722
EGY,2021-04-20,699964,136661756.0,-37.89956,-2.83302,10.850439999999999,2.03194,2.22099,15.23015,4.90294,88808756.0,6.9686699999999995,1.3220299999999998,3.18997,0.44971000000000005,0.037860000000000005
EHC,2021-04-20,117690,8451482209.0,172.37361,29.53837,6.92674,1.80751,4.19405,44.179790000000004,14.28174,11929982209.0,13.392439999999999,2.56868,20.29599,0.23683,0.0543
EHTH,2021-04-20,979798,1745522835.0,29.832109999999997,38.542190000000005,6.0894699999999995,3.0058700000000003,2.0914900000000003,405.75606,18.52618,1652143835.0,5.59859,2.8349599999999997,17.47283,0.47983000000000003,0.17638
EIGI,2021-02-10,74731,1344295302.0,201.46053999999998,73.46364,4.8291,1.2389,6.12887,21.13304,4.18412,2834406302.0,10.60852,2.57251,8.6881,0.16568,0.050769999999999996
EIX,2021-04-20,378134,23333510339.0,43.97627,31.051370000000002,7.32706,1.6900099999999998,1.43877,29.1329,-10.53096,48206510339.0,10.34253,3.5503400000000003,-22.12323,0.68352,0.0546
EL,2021-04-20,172930,112248670847.0,128.66333,120.52932,23.14508,7.8824,20.50059,63.928909999999995,47.274390000000004,112121670847.0,53.646730000000005,7.90146,47.3887,0.04861,0.01293
ELAN,2021-04-20,1094920,14476722481.0,-46.17046,-24.16234,13.07697,4.13446,1.5966799999999999,70.5006,52.92657,20108922481.0,45.69171,6.14332,78.64264,0.58548,-0.0038200000000000005
ELMD,2021-04-20,187864,87213955.0,71.92805,23.17517,9.11536,2.58926,2.65234,77.68259,27.95478,75471840.0,17.925539999999998,2.27864,24.60117,0.37074,0.04685
ELS,2021-04-20,446592,12480238078.0,201.26708,70.76333000000001,49.26616,13.33564,,,,,,,,,
ELY,2021-04-20,434282,2673638362.0,-65.85104,-21.05411,7.13231,1.6813799999999999,3.95546,31.68546,16.06204,2972682362.0,27.45823,1.87025,17.86629,0.25271,0.02313
ELYS,2021-04-20,360213,84163986.0,-10.257610000000001,-5.41456,5.18048,1.44374,2.66927,230.50387,62.656819999999996,65457813.0,-41.58343,1.7564799999999998,76.22985,0.23949,-0.04021
EMC,2016-09-15,261451,56846261843.0,97.75,26.902379999999997,9.43872,2.29785,2.33885,,,53381261843.0,,2.17121,,0.42491999999999996,0.06396
EME,2021-04-20,446597,6467649072.0,81.16306,49.004490000000004,2.83817,0.74057,3.17293,11.44326,6.3375900000000005,5841887072.0,9.761389999999999,0.6640699999999999,5.682980000000001,0.31745999999999996,0.08417999999999999
EMIS,2020-12-09,952850,475257853.0,78.19657,-220.68105,2135.96387,454.04492,-3.0531099999999998,,,538707853.0,,516.00369,,-0.32668,-0.01154
EMMS,2021-04-20,654077,35909674.0,21.80986,10.27115,1.3115299999999999,0.13964000000000001,,-308.66496,,,,,,,
EMN,2021-04-20,122948,15226037978.0,505.80927,31.7688,6.94157,1.7922200000000001,2.48616,56.40996,11.060080000000001,20365037978.0,13.138729999999999,2.40352,14.832510000000001,0.40115,0.04793
EMR,2021-04-20,255983,54500695108.0,122.16125,26.15176,13.064589999999999,3.24503,6.09691,52.82969,12.93314,59956695108.0,14.992920000000002,3.5699099999999997,14.227979999999999,0.16402,0.0519
ENBL,2021-04-20,998439,2948775504.0,,,,,,,,7172775504.0,7.856269999999999,2.91221,10.51727,2.4060799999999998,0.06873
ENDP,2021-04-20,530918,1297718598.0,10.86449,7.01865,1.70556,0.44471000000000005,-1.99253,16.39627,3.0143400000000002,8399009598.0,7.486,2.8931400000000003,19.61015,-0.49928999999999996,0.07181
ENDP_old,2021-04-20,378135,649445233.0,-0.83521,-0.93071,1.51794,0.24374,1.08994,-1.165,-2.7863,3920819233.0,-23.0688,1.4982600000000001,-17.12717,0.9011,-0.10855999999999999
